empresa_id,nombre,emisiones_netas,cumple_normativa,regulacion_id,costo_impuesto
EMP000471,Empresa_471,10594.82,0,REG000000,64435.74
EMP000472,Empresa_472,18243.42,0,REG000005,267721.08
EMP000473,Empresa_473,3232.47,1,REG000002,0.0
EMP000474,Empresa_474,456.64,1,REG000002,0.0
EMP000475,Empresa_475,7898.78,1,REG000010,0.0
EMP000476,Empresa_476,2290.13,1,REG000016,0.0
EMP000477,Empresa_477,10334.18,0,REG000003,58589.13
EMP000478,Empresa_478,-42.92,1,REG000003,0.0
EMP000479,Empresa_479,16391.34,0,REG000002,212843.84
EMP000480,Empresa_480,4443.13,1,REG000008,0.0
EMP000481,Empresa_481,9510.31,0,REG000002,38753.78
EMP000482,Empresa_482,-10669.24,1,REG000010,0.0
EMP000483,Empresa_483,10160.18,0,REG000011,56315.13
EMP000484,Empresa_484,15147.36,0,REG000008,180745.35
EMP000485,Empresa_485,6788.84,1,REG000011,0.0
EMP000486,Empresa_486,12355.01,0,REG000010,108436.86
EMP000487,Empresa_487,13026.34,0,REG000008,126829.02
EMP000488,Empresa_488,5927.79,1,REG000003,0.0
EMP000489,Empresa_489,5447.55,1,REG000003,0.0
EMP000490,Empresa_490,1470.53,1,REG000001,0.0
EMP000491,Empresa_491,14769.33,0,REG000019,175668.85
EMP000492,Empresa_492,8146.3,0,REG000001,6653.04
EMP000493,Empresa_493,2443.38,1,REG000001,0.0
EMP000494,Empresa_494,14868.35,0,REG000000,173667.16
EMP000495,Empresa_495,15121.06,0,REG000005,186976.85
EMP000496,Empresa_496,1298.13,1,REG000010,0.0
EMP000497,Empresa_497,-10695.19,1,REG000010,0.0
EMP000498,Empresa_498,10536.19,0,REG000003,63794.92
EMP000499,Empresa_499,-995.51,1,REG000011,0.0
EMP000500,Empresa_500,11222.49,0,REG000019,83983.03
EMP000501,Empresa_501,-3679.96,1,REG000002,0.0
EMP000502,Empresa_502,11758.14,0,REG000016,96087.44
EMP000503,Empresa_503,-744.07,1,REG000008,0.0
EMP000504,Empresa_504,-3200.55,1,REG000011,0.0
EMP000505,Empresa_505,16716.18,0,REG000010,220736.98
EMP000506,Empresa_506,12769.42,0,REG000000,120018.51
EMP000507,Empresa_507,14990.91,0,REG000002,177412.96
EMP000508,Empresa_508,-1333.73,1,REG000003,0.0
EMP000509,Empresa_509,-4023.1,1,REG000019,0.0
EMP000510,Empresa_510,10799.47,0,REG000019,73047.96
EMP000511,Empresa_511,9070.16,0,REG000001,30460.91
EMP000512,Empresa_512,1649.53,1,REG000000,0.0
EMP000513,Empresa_513,2947.38,1,REG000011,0.0
EMP000514,Empresa_514,1261.99,1,REG000003,0.0
EMP000515,Empresa_515,490.03,1,REG000008,0.0
EMP000516,Empresa_516,-7103.34,1,REG000016,0.0
EMP000517,Empresa_517,11338.5,0,REG000016,85172.61
EMP000518,Empresa_518,6139.74,1,REG000010,0.0
EMP000519,Empresa_519,1587.54,1,REG000003,0.0
EMP000520,Empresa_520,18233.83,0,REG000010,259816.47
EMP000521,Empresa_521,9567.35,0,REG000005,43357.91
EMP000522,Empresa_522,19028.34,0,REG000002,279559.94
EMP000523,Empresa_523,16046.51,0,REG000016,207627.95
EMP000524,Empresa_524,709.29,1,REG000000,0.0
EMP000525,Empresa_525,2903.05,1,REG000008,0.0
EMP000526,Empresa_526,8948.34,0,REG000011,25437.45
EMP000527,Empresa_527,7302.88,1,REG000011,0.0
EMP000528,Empresa_528,1789.85,1,REG000010,0.0
EMP000529,Empresa_529,-763.19,1,REG000011,0.0
EMP000530,Empresa_530,10088.85,0,REG000002,53390.84
EMP000531,Empresa_531,2763.77,1,REG000011,0.0
EMP000532,Empresa_532,-6963.0,1,REG000010,0.0
EMP000533,Empresa_533,3423.19,1,REG000011,0.0
EMP000534,Empresa_534,5978.09,1,REG000001,0.0
EMP000535,Empresa_535,9305.16,0,REG000008,32236.63
EMP000536,Empresa_536,6475.48,1,REG000019,0.0
EMP000537,Empresa_537,-1575.66,1,REG000010,0.0
EMP000538,Empresa_538,15762.84,0,REG000016,200249.69
EMP000539,Empresa_539,-2567.17,1,REG000019,0.0
EMP000540,Empresa_540,16665.64,0,REG000008,219340.03
EMP000541,Empresa_541,4746.04,1,REG000010,0.0
EMP000542,Empresa_542,15778.11,0,REG000005,203968.16
EMP000543,Empresa_543,10811.14,0,REG000001,75325.97
EMP000544,Empresa_544,-471.09,1,REG000019,0.0
EMP000545,Empresa_545,11182.76,0,REG000002,81066.77
EMP000546,Empresa_546,1134.36,1,REG000005,0.0
EMP000547,Empresa_547,5343.63,1,REG000008,0.0
EMP000548,Empresa_548,14510.4,0,REG000008,164553.83
EMP000549,Empresa_549,10312.17,0,REG000005,62618.96
EMP000550,Empresa_550,2030.72,1,REG000001,0.0
EMP000551,Empresa_551,17503.06,0,REG000016,245512.81
EMP000552,Empresa_552,6953.98,1,REG000011,0.0
EMP000553,Empresa_553,-10940.36,1,REG000011,0.0
EMP000554,Empresa_554,10570.72,0,REG000016,65202.65
EMP000555,Empresa_555,4730.96,1,REG000010,0.0
EMP000556,Empresa_556,12590.24,0,REG000000,115438.67
EMP000557,Empresa_557,505.58,1,REG000010,0.0
EMP000558,Empresa_558,19999.44,0,REG000011,307019.48
EMP000559,Empresa_559,13006.67,0,REG000002,127211.69
EMP000560,Empresa_560,12015.9,0,REG000000,100758.54
EMP000561,Empresa_561,604.42,1,REG000001,0.0
EMP000562,Empresa_562,12887.3,0,REG000008,123294.63
EMP000563,Empresa_563,3989.07,1,REG000002,0.0
EMP000564,Empresa_564,11104.78,0,REG000003,78447.49
EMP000565,Empresa_565,5101.48,1,REG000003,0.0
EMP000566,Empresa_566,3889.34,1,REG000008,0.0
EMP000567,Empresa_567,-6374.22,1,REG000016,0.0
EMP000568,Empresa_568,1724.44,1,REG000005,0.0
EMP000569,Empresa_569,13962.77,0,REG000002,151401.02
EMP000570,Empresa_570,7116.25,1,REG000011,0.0
EMP000571,Empresa_571,15934.7,0,REG000001,207360.11
EMP000572,Empresa_572,10725.92,0,REG000008,68352.35
EMP000573,Empresa_573,11888.28,0,REG000008,97899.54
EMP000574,Empresa_574,3944.47,1,REG000011,0.0
EMP000575,Empresa_575,10364.5,0,REG000003,59370.47
EMP000576,Empresa_576,18104.31,0,REG000002,256181.98
EMP000577,Empresa_577,781.75,1,REG000000,0.0
EMP000578,Empresa_578,5929.58,1,REG000001,0.0
EMP000579,Empresa_579,11042.79,0,REG000001,81295.59
EMP000580,Empresa_580,-5078.77,1,REG000001,0.0
EMP000581,Empresa_581,10282.58,0,REG000008,57082.64
EMP000582,Empresa_582,2121.78,1,REG000000,0.0
EMP000583,Empresa_583,7408.13,1,REG000008,0.0
EMP000584,Empresa_584,147.82,1,REG000016,0.0
EMP000585,Empresa_585,14405.44,0,REG000011,164484.36
EMP000586,Empresa_586,10506.84,0,REG000002,63965.99
EMP000587,Empresa_587,4758.79,1,REG000000,0.0
EMP000588,Empresa_588,361.99,1,REG000016,0.0
EMP000589,Empresa_589,12985.0,0,REG000011,128291.55
EMP000590,Empresa_590,12619.24,0,REG000002,117409.71
EMP000591,Empresa_591,6188.89,1,REG000002,0.0
EMP000592,Empresa_592,-298.49,1,REG000003,0.0
EMP000593,Empresa_593,14069.54,0,REG000000,153249.58
EMP000594,Empresa_594,6316.99,1,REG000003,0.0
EMP000595,Empresa_595,-2619.99,1,REG000001,0.0
EMP000596,Empresa_596,6918.73,1,REG000008,0.0
EMP000597,Empresa_597,2505.31,1,REG000016,0.0
EMP000598,Empresa_598,8292.38,0,REG000011,8723.59
EMP000599,Empresa_599,9917.18,0,REG000003,47843.04
EMP000600,Empresa_600,16857.72,0,REG000016,228727.52
EMP000601,Empresa_601,2693.63,1,REG000001,0.0
EMP000602,Empresa_602,731.96,1,REG000005,0.0
EMP000603,Empresa_603,15774.02,0,REG000001,203219.39
EMP000604,Empresa_604,5950.11,1,REG000010,0.0
EMP000605,Empresa_605,8428.12,0,REG000008,9942.27
EMP000606,Empresa_606,796.85,1,REG000016,0.0
EMP000607,Empresa_607,7919.93,1,REG000019,0.0
EMP000608,Empresa_608,13237.19,0,REG000005,138259.97
EMP000609,Empresa_609,-4871.43,1,REG000001,0.0
EMP000610,Empresa_610,6737.83,1,REG000003,0.0
EMP000611,Empresa_611,3873.13,1,REG000010,0.0
EMP000612,Empresa_612,17944.61,0,REG000010,252369.06
EMP000613,Empresa_613,1179.78,1,REG000005,0.0
EMP000614,Empresa_614,11634.5,0,REG000005,96814.41
EMP000615,Empresa_615,18387.13,0,REG000002,263337.33
EMP000616,Empresa_616,-6433.7,1,REG000005,0.0
EMP000617,Empresa_617,14460.94,0,REG000001,169381.31
EMP000618,Empresa_618,886.83,1,REG000008,0.0
EMP000619,Empresa_619,10810.14,0,REG000011,72876.11
EMP000620,Empresa_620,19695.4,0,REG000005,305269.28
EMP000621,Empresa_621,14392.48,0,REG000011,164154.14
EMP000622,Empresa_622,11585.36,0,REG000019,93363.22
EMP000623,Empresa_623,3352.53,1,REG000000,0.0
EMP000624,Empresa_624,3094.74,1,REG000008,0.0
EMP000625,Empresa_625,4180.48,1,REG000019,0.0
EMP000626,Empresa_626,512.44,1,REG000008,0.0
EMP000627,Empresa_627,-7849.84,1,REG000010,0.0
EMP000628,Empresa_628,9545.52,0,REG000001,42710.94
EMP000629,Empresa_629,14370.76,0,REG000010,160342.42
EMP000630,Empresa_630,1419.1,1,REG000003,0.0
EMP000631,Empresa_631,7965.14,1,REG000000,0.0
EMP000632,Empresa_632,9261.92,0,REG000016,31160.76
EMP000633,Empresa_633,2332.92,1,REG000005,0.0
EMP000634,Empresa_634,12000.89,0,REG000016,102401.37
EMP000635,Empresa_635,19000.06,0,REG000008,278680.99
EMP000636,Empresa_636,1738.7,1,REG000008,0.0
EMP000637,Empresa_637,-2402.6,1,REG000000,0.0
EMP000638,Empresa_638,11205.94,0,REG000019,83555.21
EMP000639,Empresa_639,12801.58,0,REG000001,126619.61
EMP000640,Empresa_640,6888.8,1,REG000011,0.0
EMP000641,Empresa_641,-1703.24,1,REG000002,0.0
EMP000642,Empresa_642,-2300.44,1,REG000010,0.0
EMP000643,Empresa_643,5581.12,1,REG000005,0.0
EMP000644,Empresa_644,10413.68,0,REG000001,65083.42
EMP000645,Empresa_645,6550.64,1,REG000008,0.0
EMP000646,Empresa_646,2500.0,1,REG000003,0.0
EMP000647,Empresa_647,5992.13,1,REG000000,0.0
EMP000648,Empresa_648,17577.68,0,REG000019,248264.69
EMP000649,Empresa_649,7207.86,1,REG000000,0.0
EMP000650,Empresa_650,6672.14,1,REG000011,0.0
EMP000651,Empresa_651,19899.04,0,REG000016,307832.25
EMP000652,Empresa_652,222.08,1,REG000000,0.0
EMP000653,Empresa_653,5208.95,1,REG000003,0.0
EMP000654,Empresa_654,16399.15,0,REG000010,212573.46
EMP000655,Empresa_655,7425.55,1,REG000003,0.0
EMP000656,Empresa_656,5390.91,1,REG000005,0.0
EMP000657,Empresa_657,12989.45,0,REG000003,127015.43
EMP000658,Empresa_658,2737.88,1,REG000000,0.0
EMP000659,Empresa_659,-2058.44,1,REG000003,0.0
EMP000660,Empresa_660,10236.14,0,REG000003,56062.63
EMP000661,Empresa_661,12576.14,0,REG000011,117873.79
EMP000662,Empresa_662,6558.04,1,REG000002,0.0
EMP000663,Empresa_663,3419.33,1,REG000010,0.0
EMP000664,Empresa_664,16193.48,0,REG000003,209583.29
EMP000665,Empresa_665,-4601.82,1,REG000000,0.0
EMP000666,Empresa_666,12337.24,0,REG000010,107979.28
EMP000667,Empresa_667,14752.42,0,REG000002,171379.16
EMP000668,Empresa_668,13533.41,0,REG000016,142262.22
EMP000669,Empresa_669,8418.07,0,REG000019,11488.77
EMP000670,Empresa_670,56.97,1,REG000001,0.0
EMP000671,Empresa_671,13858.07,0,REG000008,147971.6
EMP000672,Empresa_672,6395.11,1,REG000019,0.0
EMP000673,Empresa_673,6840.75,1,REG000005,0.0
EMP000674,Empresa_674,11241.02,0,REG000019,84462.03
EMP000675,Empresa_675,10291.67,0,REG000001,61939.23
EMP000676,Empresa_676,13189.05,0,REG000000,130744.26
EMP000677,Empresa_677,14725.8,0,REG000011,172647.13
EMP000678,Empresa_678,13343.83,0,REG000011,137434.53
EMP000679,Empresa_679,3014.18,1,REG000016,0.0
EMP000680,Empresa_680,12588.07,0,REG000019,119283.27
EMP000681,Empresa_681,8147.2,0,REG000000,1874.57
EMP000682,Empresa_682,14328.61,0,REG000000,159871.41
EMP000683,Empresa_683,1452.76,1,REG000011,0.0
EMP000684,Empresa_684,-2483.94,1,REG000019,0.0
EMP000685,Empresa_685,1088.77,1,REG000010,0.0
EMP000686,Empresa_686,6004.6,1,REG000002,0.0
EMP000687,Empresa_687,18390.53,0,REG000019,269276.86
EMP000688,Empresa_688,12914.09,0,REG000011,126484.76
EMP000689,Empresa_689,11910.93,0,REG000003,99221.97
EMP000690,Empresa_690,7761.58,1,REG000019,0.0
EMP000691,Empresa_691,8911.67,0,REG000005,26402.03
EMP000692,Empresa_692,5497.95,1,REG000002,0.0
EMP000693,Empresa_693,986.85,1,REG000008,0.0
EMP000694,Empresa_694,14692.82,0,REG000016,172418.47
EMP000695,Empresa_695,9483.51,0,REG000000,36030.65
EMP000696,Empresa_696,18713.07,0,REG000000,271938.21
EMP000697,Empresa_697,19394.11,0,REG000008,288697.74
EMP000698,Empresa_698,15734.61,0,REG000011,198351.61
EMP000699,Empresa_699,4283.77,1,REG000003,0.0
EMP000700,Empresa_700,730.45,1,REG000011,0.0
EMP000701,Empresa_701,7651.05,1,REG000010,0.0
EMP000702,Empresa_702,19732.75,0,REG000000,298001.23
EMP000703,Empresa_703,10115.94,0,REG000000,52195.56
EMP000704,Empresa_704,13304.3,0,REG000005,139995.44
EMP000705,Empresa_705,7656.47,1,REG000000,0.0
EMP000706,Empresa_706,8331.66,0,REG000019,9255.08
EMP000707,Empresa_707,2044.13,1,REG000003,0.0
EMP000708,Empresa_708,13936.95,0,REG000003,151432.51
EMP000709,Empresa_709,7696.61,1,REG000019,0.0
EMP000710,Empresa_710,11788.73,0,REG000000,94952.08
EMP000711,Empresa_711,5877.37,1,REG000000,0.0
EMP000712,Empresa_712,7514.76,1,REG000011,0.0
EMP000713,Empresa_713,4262.86,1,REG000000,0.0
EMP000714,Empresa_714,-4114.44,1,REG000000,0.0
EMP000715,Empresa_715,-3866.48,1,REG000010,0.0
EMP000716,Empresa_716,16113.38,0,REG000002,205811.45
EMP000717,Empresa_717,17552.77,0,REG000011,244678.32
EMP000718,Empresa_718,675.37,1,REG000003,0.0
EMP000719,Empresa_719,13495.76,0,REG000016,141282.94
EMP000720,Empresa_720,17271.25,0,REG000016,239483.43
EMP000721,Empresa_721,18165.61,0,REG000011,260293.49
EMP000722,Empresa_722,11831.25,0,REG000002,97473.56
EMP000723,Empresa_723,5500.35,1,REG000019,0.0
EMP000724,Empresa_724,3283.03,1,REG000019,0.0
EMP000725,Empresa_725,-4345.09,1,REG000011,0.0
EMP000726,Empresa_726,16375.52,0,REG000010,211964.99
EMP000727,Empresa_727,13053.1,0,REG000010,126412.67
EMP000728,Empresa_728,5698.0,1,REG000016,0.0
EMP000729,Empresa_729,12381.62,0,REG000003,111351.65
EMP000730,Empresa_730,17112.41,0,REG000005,238473.16
EMP000731,Empresa_731,11843.28,0,REG000016,98301.93
EMP000732,Empresa_732,-991.94,1,REG000005,0.0
EMP000733,Empresa_733,13037.14,0,REG000016,129354.23
EMP000734,Empresa_734,252.3,1,REG000016,0.0
EMP000735,Empresa_735,-109.25,1,REG000019,0.0
EMP000736,Empresa_736,4990.52,1,REG000008,0.0
EMP000737,Empresa_737,3900.47,1,REG000016,0.0
EMP000738,Empresa_738,168.93,1,REG000010,0.0
EMP000739,Empresa_739,-6944.93,1,REG000019,0.0
EMP000740,Empresa_740,10033.4,0,REG000001,55283.61
EMP000741,Empresa_741,-1934.13,1,REG000011,0.0
EMP000742,Empresa_742,-3827.89,1,REG000005,0.0
EMP000743,Empresa_743,11398.95,0,REG000016,86744.91
EMP000744,Empresa_744,4375.0,1,REG000003,0.0
EMP000745,Empresa_745,1638.08,1,REG000005,0.0
EMP000746,Empresa_746,1141.11,1,REG000000,0.0
EMP000747,Empresa_747,16472.33,0,REG000002,214892.89
EMP000748,Empresa_748,5671.56,1,REG000011,0.0
EMP000749,Empresa_749,12662.24,0,REG000003,118583.23
EMP000750,Empresa_750,5490.87,1,REG000011,0.0
EMP000751,Empresa_751,13093.58,0,REG000011,131058.16
EMP000752,Empresa_752,15532.49,0,REG000001,196995.16
EMP000753,Empresa_753,19723.21,0,REG000010,298168.01
EMP000754,Empresa_754,15558.16,0,REG000016,194925.96
EMP000755,Empresa_755,11536.42,0,REG000016,90320.51
EMP000756,Empresa_756,742.93,1,REG000001,0.0
EMP000757,Empresa_757,1732.72,1,REG000016,0.0
EMP000758,Empresa_758,14241.1,0,REG000019,162014.1
EMP000759,Empresa_759,1164.22,1,REG000010,0.0
EMP000760,Empresa_760,15254.96,0,REG000008,183480.54
EMP000761,Empresa_761,11798.35,0,REG000008,95613.52
EMP000762,Empresa_762,2254.5,1,REG000016,0.0
EMP000763,Empresa_763,4196.61,1,REG000003,0.0
EMP000764,Empresa_764,1523.04,1,REG000016,0.0
EMP000765,Empresa_765,16100.64,0,REG000019,210083.21
EMP000766,Empresa_766,11121.61,0,REG000011,80812.37
EMP000767,Empresa_767,1149.91,1,REG000003,0.0
EMP000768,Empresa_768,13720.26,0,REG000003,145848.41
EMP000769,Empresa_769,-23.61,1,REG000003,0.0
EMP000770,Empresa_770,7310.9,1,REG000016,0.0
EMP000771,Empresa_771,11940.68,0,REG000005,104732.22
EMP000772,Empresa_772,6177.34,1,REG000003,0.0
EMP000773,Empresa_773,666.04,1,REG000011,0.0
EMP000774,Empresa_774,17002.71,0,REG000001,234882.73
EMP000775,Empresa_775,9014.15,0,REG000003,24571.95
EMP000776,Empresa_776,10556.27,0,REG000019,66761.24
EMP000777,Empresa_777,7469.03,1,REG000001,0.0
EMP000778,Empresa_778,7104.44,1,REG000008,0.0
EMP000779,Empresa_779,3993.95,1,REG000008,0.0
EMP000780,Empresa_780,-547.17,1,REG000001,0.0
EMP000781,Empresa_781,2440.25,1,REG000001,0.0
EMP000782,Empresa_782,10327.52,0,REG000001,62863.08
EMP000783,Empresa_783,16256.15,0,REG000011,211640.45
EMP000784,Empresa_784,226.89,1,REG000000,0.0
EMP000785,Empresa_785,680.32,1,REG000002,0.0
EMP000786,Empresa_786,-5327.95,1,REG000001,0.0
EMP000787,Empresa_787,4001.77,1,REG000016,0.0
EMP000788,Empresa_788,-7835.66,1,REG000003,0.0
EMP000789,Empresa_789,17407.28,0,REG000008,238192.52
EMP000790,Empresa_790,8229.32,0,REG000001,8792.47
EMP000791,Empresa_791,5459.36,1,REG000016,0.0
EMP000792,Empresa_792,-11208.97,1,REG000002,0.0
EMP000793,Empresa_793,13422.41,0,REG000001,142618.4
EMP000794,Empresa_794,7789.93,1,REG000011,0.0
EMP000795,Empresa_795,19090.98,0,REG000001,288697.44
EMP000796,Empresa_796,7917.26,1,REG000002,0.0
EMP000797,Empresa_797,2228.49,1,REG000001,0.0
EMP000798,Empresa_798,16666.5,0,REG000016,223753.89
EMP000799,Empresa_799,-1205.51,1,REG000016,0.0
EMP000800,Empresa_800,3733.17,1,REG000010,0.0
EMP000801,Empresa_801,-5111.59,1,REG000003,0.0
EMP000802,Empresa_802,205.77,1,REG000001,0.0
EMP000803,Empresa_803,13503.19,0,REG000011,141495.03
EMP000804,Empresa_804,12695.42,0,REG000002,119337.06
EMP000805,Empresa_805,890.45,1,REG000000,0.0
EMP000806,Empresa_806,3607.21,1,REG000001,0.0
EMP000807,Empresa_807,11275.61,0,REG000011,84736.29
EMP000808,Empresa_808,533.82,1,REG000002,0.0
EMP000809,Empresa_809,287.07,1,REG000010,0.0
EMP000810,Empresa_810,19048.69,0,REG000003,283162.05
EMP000811,Empresa_811,-168.28,1,REG000019,0.0
EMP000812,Empresa_812,300.31,1,REG000016,0.0
EMP000813,Empresa_813,3214.5,1,REG000008,0.0
EMP000814,Empresa_814,9730.7,0,REG000003,43037.45
EMP000815,Empresa_815,9392.15,0,REG000016,34548.04
EMP000816,Empresa_816,906.24,1,REG000003,0.0
EMP000817,Empresa_817,15580.42,0,REG000005,198855.9
EMP000818,Empresa_818,7159.55,1,REG000008,0.0
EMP000819,Empresa_819,9163.91,0,REG000011,30930.17
EMP000820,Empresa_820,8867.83,0,REG000001,25246.87
EMP000821,Empresa_821,10061.08,0,REG000000,50793.34
EMP000822,Empresa_822,4073.48,1,REG000001,0.0
EMP000823,Empresa_823,-7560.0,1,REG000003,0.0
EMP000824,Empresa_824,2497.37,1,REG000002,0.0
EMP000825,Empresa_825,7347.66,1,REG000000,0.0
EMP000826,Empresa_826,13691.4,0,REG000002,144535.36
EMP000827,Empresa_827,-262.3,1,REG000001,0.0
EMP000828,Empresa_828,12034.4,0,REG000003,102403.8
EMP000829,Empresa_829,-70.02,1,REG000003,0.0
EMP000830,Empresa_830,9689.46,0,REG000011,44321.19
EMP000831,Empresa_831,11648.82,0,REG000011,94245.68
EMP000832,Empresa_832,2765.74,1,REG000008,0.0
EMP000833,Empresa_833,7066.2,1,REG000011,0.0
EMP000834,Empresa_834,16627.65,0,REG000010,218457.34
EMP000835,Empresa_835,-3774.21,1,REG000005,0.0
EMP000836,Empresa_836,1556.04,1,REG000005,0.0
EMP000837,Empresa_837,-2798.61,1,REG000005,0.0
EMP000838,Empresa_838,15019.03,0,REG000008,177483.2
EMP000839,Empresa_839,16578.0,0,REG000000,217365.82
EMP000840,Empresa_840,10242.13,0,REG000003,56217.0
EMP000841,Empresa_841,3068.72,1,REG000005,0.0
EMP000842,Empresa_842,-549.52,1,REG000005,0.0
EMP000843,Empresa_843,11228.44,0,REG000001,86079.79
EMP000844,Empresa_844,17268.07,0,REG000011,237424.17
EMP000845,Empresa_845,284.52,1,REG000005,0.0
EMP000846,Empresa_846,5748.93,1,REG000003,0.0
EMP000847,Empresa_847,5082.53,1,REG000016,0.0
EMP000848,Empresa_848,10996.43,0,REG000019,78139.38
EMP000849,Empresa_849,4465.39,1,REG000010,0.0
EMP000850,Empresa_850,6816.18,1,REG000000,0.0
EMP000851,Empresa_851,10480.99,0,REG000003,62372.42
EMP000852,Empresa_852,12624.28,0,REG000005,122410.12
EMP000853,Empresa_853,1683.71,1,REG000016,0.0
EMP000854,Empresa_854,1004.1,1,REG000001,0.0
EMP000855,Empresa_855,12828.22,0,REG000003,122860.54
EMP000856,Empresa_856,13146.12,0,REG000019,133708.87
EMP000857,Empresa_857,15708.96,0,REG000001,201542.79
EMP000858,Empresa_858,-5925.99,1,REG000011,0.0
EMP000859,Empresa_859,9563.42,0,REG000011,41109.69
EMP000860,Empresa_860,14003.04,0,REG000010,150873.63
EMP000861,Empresa_861,10778.12,0,REG000019,72496.07
EMP000862,Empresa_862,4608.32,1,REG000005,0.0
EMP000863,Empresa_863,16225.23,0,REG000019,213303.86
EMP000864,Empresa_864,5420.28,1,REG000001,0.0
EMP000865,Empresa_865,9104.75,0,REG000008,27142.21
EMP000866,Empresa_866,2099.71,1,REG000016,0.0
EMP000867,Empresa_867,18605.61,0,REG000008,268654.07
EMP000868,Empresa_868,11199.08,0,REG000019,83377.88
EMP000869,Empresa_869,779.93,1,REG000019,0.0
EMP000870,Empresa_870,3769.83,1,REG000003,0.0
EMP000871,Empresa_871,2625.17,1,REG000019,0.0
EMP000872,Empresa_872,5927.33,1,REG000011,0.0
EMP000873,Empresa_873,15605.9,0,REG000005,199514.81
EMP000874,Empresa_874,6748.06,1,REG000003,0.0
EMP000875,Empresa_875,1359.93,1,REG000003,0.0
EMP000876,Empresa_876,191.58,1,REG000010,0.0
EMP000877,Empresa_877,1950.64,1,REG000010,0.0
EMP000878,Empresa_878,14257.4,0,REG000005,164642.6
EMP000879,Empresa_879,11305.71,0,REG000001,88071.04
EMP000880,Empresa_880,14925.4,0,REG000001,181350.45
EMP000881,Empresa_881,1575.18,1,REG000019,0.0
EMP000882,Empresa_882,8253.15,0,REG000003,4960.98
EMP000883,Empresa_883,-2072.99,1,REG000003,0.0
EMP000884,Empresa_884,-5174.48,1,REG000016,0.0
EMP000885,Empresa_885,-1346.56,1,REG000019,0.0
EMP000886,Empresa_886,10038.61,0,REG000000,50219.01
EMP000887,Empresa_887,-9966.58,1,REG000003,0.0
EMP000888,Empresa_888,10886.03,0,REG000011,74809.79
EMP000889,Empresa_889,-2642.64,1,REG000000,0.0
EMP000890,Empresa_890,1092.53,1,REG000008,0.0
EMP000891,Empresa_891,18157.72,0,REG000005,265504.88
EMP000892,Empresa_892,10999.66,0,REG000008,75310.82
EMP000893,Empresa_893,8761.57,0,REG000005,22520.44
EMP000894,Empresa_894,12187.6,0,REG000010,104126.05
EMP000895,Empresa_895,15415.81,0,REG000002,188162.93
EMP000896,Empresa_896,8765.14,0,REG000001,22600.55
EMP000897,Empresa_897,6286.6,1,REG000019,0.0
EMP000898,Empresa_898,5135.58,1,REG000000,0.0
EMP000899,Empresa_899,6527.86,1,REG000002,0.0
EMP000900,Empresa_900,7112.71,1,REG000010,0.0
EMP000901,Empresa_901,3910.62,1,REG000000,0.0
EMP000902,Empresa_902,8309.41,0,REG000003,6410.8
EMP000903,Empresa_903,18527.48,0,REG000005,275066.87
EMP000904,Empresa_904,-1635.4,1,REG000000,0.0
EMP000905,Empresa_905,9105.5,0,REG000005,31414.47
EMP000906,Empresa_906,4683.93,1,REG000010,0.0
EMP000907,Empresa_907,5520.47,1,REG000002,0.0
EMP000908,Empresa_908,4011.8,1,REG000001,0.0
EMP000909,Empresa_909,4218.66,1,REG000019,0.0
EMP000910,Empresa_910,1159.88,1,REG000002,0.0
EMP000911,Empresa_911,5460.56,1,REG000003,0.0
EMP000912,Empresa_912,1893.57,1,REG000001,0.0
EMP000913,Empresa_913,1027.43,1,REG000016,0.0
EMP000914,Empresa_914,9603.8,0,REG000008,39828.06
EMP000915,Empresa_915,2979.84,1,REG000019,0.0
EMP000916,Empresa_916,-687.99,1,REG000019,0.0
EMP000917,Empresa_917,489.64,1,REG000011,0.0
EMP000918,Empresa_918,12728.67,0,REG000001,124740.72
EMP000919,Empresa_919,8909.81,0,REG000005,26353.93
EMP000920,Empresa_920,5079.58,1,REG000019,0.0
EMP000921,Empresa_921,1293.1,1,REG000001,0.0
EMP000922,Empresa_922,10957.97,0,REG000010,72463.07
EMP000923,Empresa_923,13101.44,0,REG000000,128504.94
